id,title,property_type,price,area_sqft,bedrooms,address,locality,city,latitude,longitude
prop_202,3 BHK Apartment in Jayanagar,apartment,9968518,1142,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.924705,77.568549
prop_203,3 BHK Apartment in Indiranagar,apartment,14488689,1357,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.967665,77.634455
prop_204,2 BHK Apartment in Jayanagar,apartment,8241903,909,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.938554,77.583473
prop_205,3 BHK Apartment in Whitefield,apartment,9048744,1153,3,"Random Street, Whitefield",Whitefield,Bangalore,12.981939,77.742601
prop_206,3 BHK Apartment in Whitefield,apartment,8831435,1255,3,"Random Street, Whitefield",Whitefield,Bangalore,12.960438,77.739988
prop_207,2 BHK Apartment in Jayanagar,apartment,9091712,973,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.922339,77.592381
prop_208,5 BHK Apartment in Hebbal,apartment,13900628,1802,5,"Random Street, Hebbal",Hebbal,Bangalore,13.044422,77.584504
prop_209,3 BHK Apartment in Indiranagar,apartment,15192156,1372,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.977794,77.644836
prop_210,3 BHK Apartment in Jayanagar,apartment,10522755,1187,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.930133,77.58997
prop_211,3 BHK Apartment in HSR Layout,apartment,8991180,1045,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.913433,77.651703
prop_212,4 BHK Apartment in Whitefield,apartment,13770675,1725,4,"Random Street, Whitefield",Whitefield,Bangalore,12.958299,77.745558
prop_213,4 BHK Apartment in Hebbal,apartment,11983300,1484,4,"Random Street, Hebbal",Hebbal,Bangalore,13.027741,77.603701
prop_214,4 BHK Apartment in Sarjapur,apartment,9512395,1535,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.920838,77.661447
prop_215,3 BHK Apartment in Bellandur,apartment,7983990,1102,3,"Random Street, Bellandur",Bellandur,Bangalore,12.93789,77.671972
prop_216,4 BHK Apartment in Bellandur,apartment,10576128,1504,4,"Random Street, Bellandur",Bellandur,Bangalore,12.924598,77.690608
prop_217,3 BHK Apartment in Sarjapur,apartment,9016150,1261,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.923042,77.669118
prop_218,4 BHK Apartment in Sarjapur,apartment,12238521,1581,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.932734,77.67555
prop_219,3 BHK Apartment in Koramangala,apartment,10131132,1012,3,"Random Street, Koramangala",Koramangala,Bangalore,12.930601,77.61439
prop_220,4 BHK Apartment in Koramangala,apartment,14576926,1586,4,"Random Street, Koramangala",Koramangala,Bangalore,12.925519,77.635069
prop_221,3 BHK Apartment in Hebbal,apartment,10009600,1280,3,"Random Street, Hebbal",Hebbal,Bangalore,13.043498,77.599072
prop_222,4 BHK Apartment in Hebbal,apartment,13327327,1537,4,"Random Street, Hebbal",Hebbal,Bangalore,13.039888,77.602853
prop_223,3 BHK Apartment in Sarjapur,apartment,9623799,1293,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.924125,77.677814
prop_224,4 BHK Apartment in HSR Layout,apartment,11129328,1464,4,"Random Street, HSR Layout",HSR Layout,Bangalore,12.917527,77.658674
prop_225,4 BHK Apartment in Indiranagar,apartment,19349184,1689,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.974825,77.632565
prop_226,4 BHK Apartment in Indiranagar,apartment,16990880,1648,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.969305,77.63927
prop_227,3 BHK Apartment in Jayanagar,apartment,10498950,1111,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.920945,77.572974
prop_228,3 BHK Apartment in Hebbal,apartment,9657715,1135,3,"Random Street, Hebbal",Hebbal,Bangalore,13.040941,77.593746
prop_229,3 BHK Apartment in Jayanagar,apartment,9846641,1211,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.91752,77.584919
prop_230,4 BHK Apartment in Bellandur,apartment,11982399,1581,4,"Random Street, Bellandur",Bellandur,Bangalore,12.933,77.688651
prop_231,3 BHK Apartment in Koramangala,apartment,10514133,1099,3,"Random Street, Koramangala",Koramangala,Bangalore,12.927021,77.627796
prop_232,3 BHK Apartment in HSR Layout,apartment,11072000,1384,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.91094,77.6403
prop_233,3 BHK Apartment in Marathahalli,apartment,6176110,1126,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.969944,77.698613
prop_234,3 BHK Apartment in Jayanagar,apartment,10947425,1205,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.931813,77.590953
prop_235,3 BHK Apartment in Bellandur,apartment,10313631,1341,3,"Random Street, Bellandur",Bellandur,Bangalore,12.91568,77.691837
prop_236,3 BHK Apartment in HSR Layout,apartment,11563020,1323,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.912745,77.648066
prop_237,4 BHK Apartment in Marathahalli,apartment,10055032,1417,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.971261,77.689263
prop_238,3 BHK Apartment in Sarjapur,apartment,8999228,1324,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.921702,77.681858
prop_239,4 BHK Apartment in Whitefield,apartment,10401552,1428,4,"Random Street, Whitefield",Whitefield,Bangalore,12.977007,77.751055
prop_240,2 BHK Apartment in Sarjapur,apartment,4514150,685,2,"Random Street, Sarjapur",Sarjapur,Bangalore,12.928085,77.688718
prop_241,4 BHK Apartment in Hebbal,apartment,12660750,1530,4,"Random Street, Hebbal",Hebbal,Bangalore,13.025749,77.607997
prop_242,3 BHK Apartment in Koramangala,apartment,12135951,1251,3,"Random Street, Koramangala",Koramangala,Bangalore,12.945356,77.622495
prop_243,3 BHK Apartment in Jayanagar,apartment,8949642,1074,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.923988,77.59442
prop_244,3 BHK Apartment in Marathahalli,apartment,8908920,1356,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.971511,77.691762
prop_245,3 BHK Apartment in HSR Layout,apartment,8187146,1126,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.921655,77.6393
prop_246,2 BHK Apartment in HSR Layout,apartment,7648567,971,2,"Random Street, HSR Layout",HSR Layout,Bangalore,12.90529,77.630356
prop_247,3 BHK Apartment in HSR Layout,apartment,7531810,1145,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.898394,77.651517
prop_248,3 BHK Apartment in Whitefield,apartment,8792148,1149,3,"Random Street, Whitefield",Whitefield,Bangalore,12.968745,77.758054
prop_249,4 BHK Apartment in HSR Layout,apartment,12220173,1577,4,"Random Street, HSR Layout",HSR Layout,Bangalore,12.916069,77.652712
prop_250,4 BHK Apartment in Indiranagar,apartment,16793036,1478,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.958066,77.641166
prop_251,3 BHK Apartment in Hebbal,apartment,10247688,1254,3,"Random Street, Hebbal",Hebbal,Bangalore,13.03214,77.604212
prop_252,4 BHK Apartment in Sarjapur,apartment,11680200,1620,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.916963,77.688274
prop_253,3 BHK Apartment in Whitefield,apartment,10483994,1346,3,"Random Street, Whitefield",Whitefield,Bangalore,12.966524,77.738032
prop_254,3 BHK Apartment in Koramangala,apartment,11486251,1253,3,"Random Street, Koramangala",Koramangala,Bangalore,12.94966,77.625774
prop_255,4 BHK Apartment in Indiranagar,apartment,14079268,1421,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.97131,77.633406
prop_256,3 BHK Apartment in Jayanagar,apartment,9777042,1089,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.941511,77.593091
prop_257,3 BHK Apartment in Marathahalli,apartment,7154434,1162,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.946623,77.699552
prop_258,3 BHK Apartment in HSR Layout,apartment,10116264,1373,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.921498,77.645902
prop_259,3 BHK Apartment in Hebbal,apartment,8594690,1105,3,"Random Street, Hebbal",Hebbal,Bangalore,13.038616,77.585051
prop_260,3 BHK Apartment in Koramangala,apartment,11351340,1188,3,"Random Street, Koramangala",Koramangala,Bangalore,12.931627,77.632589
prop_261,3 BHK Apartment in Marathahalli,apartment,8616328,1226,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.949724,77.709307
prop_262,3 BHK Apartment in HSR Layout,apartment,9716516,1234,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.921892,77.653708
prop_263,3 BHK Apartment in Bellandur,apartment,10462149,1347,3,"Random Street, Bellandur",Bellandur,Bangalore,12.922328,77.677679
prop_264,4 BHK Apartment in Hebbal,apartment,14110875,1695,4,"Random Street, Hebbal",Hebbal,Bangalore,13.029404,77.603816
prop_265,3 BHK Apartment in Jayanagar,apartment,11055000,1250,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.931792,77.591849
prop_266,2 BHK Apartment in Bellandur,apartment,5738418,798,2,"Random Street, Bellandur",Bellandur,Bangalore,12.936915,77.683987
prop_267,4 BHK Apartment in Whitefield,apartment,10805642,1462,4,"Random Street, Whitefield",Whitefield,Bangalore,12.972306,77.738696
prop_268,3 BHK Apartment in Indiranagar,apartment,13770152,1336,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.972895,77.651371
prop_269,3 BHK Apartment in Hebbal,apartment,11783205,1295,3,"Random Street, Hebbal",Hebbal,Bangalore,13.025683,77.604102
prop_270,3 BHK Apartment in Bellandur,apartment,7617203,1217,3,"Random Street, Bellandur",Bellandur,Bangalore,12.920702,77.688892
prop_271,3 BHK Apartment in Marathahalli,apartment,8090593,1379,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.965658,77.687778
prop_272,1 BHK Apartment in Electronic City,apartment,3054702,566,1,"Random Street, Electronic City",Electronic City,Bangalore,12.857383,77.658619
prop_273,3 BHK Apartment in HSR Layout,apartment,9162216,1029,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.916084,77.641764
prop_274,3 BHK Apartment in HSR Layout,apartment,7644637,1001,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.900908,77.636694
prop_275,3 BHK Apartment in Koramangala,apartment,10065812,1058,3,"Random Street, Koramangala",Koramangala,Bangalore,12.939731,77.611012
prop_276,3 BHK Apartment in HSR Layout,apartment,9357225,1275,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.902419,77.649572
prop_277,4 BHK Apartment in Hebbal,apartment,13382460,1548,4,"Random Street, Hebbal",Hebbal,Bangalore,13.023512,77.58618
prop_278,3 BHK Apartment in Bellandur,apartment,9239300,1379,3,"Random Street, Bellandur",Bellandur,Bangalore,12.933355,77.665954
prop_279,3 BHK Apartment in Bellandur,apartment,7724766,1047,3,"Random Street, Bellandur",Bellandur,Bangalore,12.92597,77.665603
prop_280,3 BHK Apartment in Electronic City,apartment,7264203,1257,3,"Random Street, Electronic City",Electronic City,Bangalore,12.843943,77.649587
prop_281,4 BHK Apartment in Bellandur,apartment,10088441,1441,4,"Random Street, Bellandur",Bellandur,Bangalore,12.916937,77.669751
prop_282,3 BHK Apartment in Indiranagar,apartment,13101709,1201,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.963977,77.640553
prop_283,2 BHK Apartment in Indiranagar,apartment,9408546,839,2,"Random Street, Indiranagar",Indiranagar,Bangalore,12.978076,77.628724
prop_284,4 BHK Apartment in Bellandur,apartment,11529385,1535,4,"Random Street, Bellandur",Bellandur,Bangalore,12.929697,77.687232
prop_285,3 BHK Apartment in Koramangala,apartment,8885254,1009,3,"Random Street, Koramangala",Koramangala,Bangalore,12.929167,77.638647
prop_286,3 BHK Apartment in Bellandur,apartment,9275270,1282,3,"Random Street, Bellandur",Bellandur,Bangalore,12.928162,77.667611
prop_287,2 BHK Apartment in Sarjapur,apartment,6944949,957,2,"Random Street, Sarjapur",Sarjapur,Bangalore,12.91471,77.671692
prop_288,4 BHK Apartment in Indiranagar,apartment,15967461,1483,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.977902,77.651545
prop_289,3 BHK Apartment in Hebbal,apartment,9121478,1081,3,"Random Street, Hebbal",Hebbal,Bangalore,13.041574,77.608718
prop_290,3 BHK Apartment in Electronic City,apartment,7017120,1320,3,"Random Street, Electronic City",Electronic City,Bangalore,12.843582,77.675128
prop_291,3 BHK Apartment in Whitefield,apartment,8904150,1263,3,"Random Street, Whitefield",Whitefield,Bangalore,12.962723,77.754099
prop_292,3 BHK Apartment in Whitefield,apartment,7816495,1195,3,"Random Street, Whitefield",Whitefield,Bangalore,12.970537,77.747351
prop_293,4 BHK Apartment in Hebbal,apartment,13489440,1790,4,"Random Street, Hebbal",Hebbal,Bangalore,13.042633,77.601014
prop_294,3 BHK Apartment in Marathahalli,apartment,8663088,1311,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.96288,77.693551
prop_295,3 BHK Apartment in Electronic City,apartment,5171198,1033,3,"Random Street, Electronic City",Electronic City,Bangalore,12.845378,77.667116
prop_296,4 BHK Apartment in Hebbal,apartment,12942128,1552,4,"Random Street, Hebbal",Hebbal,Bangalore,13.038675,77.60081
prop_297,2 BHK Apartment in Jayanagar,apartment,7500987,793,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.929871,77.586427
prop_298,3 BHK Apartment in Indiranagar,apartment,12806020,1255,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.962514,77.641478
prop_299,2 BHK Apartment in Koramangala,apartment,8815744,896,2,"Random Street, Koramangala",Koramangala,Bangalore,12.922045,77.61305
prop_300,2 BHK Apartment in Electronic City,apartment,5083374,969,2,"Random Street, Electronic City",Electronic City,Bangalore,12.850645,77.658753
prop_301,2 BHK Apartment in Indiranagar,apartment,9895680,960,2,"Random Street, Indiranagar",Indiranagar,Bangalore,12.97654,77.646652
prop_302,4 BHK Apartment in Sarjapur,apartment,10168040,1574,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.936885,77.663186
prop_303,4 BHK Apartment in Indiranagar,apartment,15500160,1472,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.975932,77.627901
prop_304,3 BHK Apartment in Koramangala,apartment,14468940,1395,3,"Random Street, Koramangala",Koramangala,Bangalore,12.926243,77.623821
prop_305,2 BHK Apartment in Electronic City,apartment,5110687,977,2,"Random Street, Electronic City",Electronic City,Bangalore,12.852483,77.646439
prop_306,3 BHK Apartment in Koramangala,apartment,12618637,1237,3,"Random Street, Koramangala",Koramangala,Bangalore,12.926329,77.610211
prop_307,3 BHK Apartment in Sarjapur,apartment,7334992,1106,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.909408,77.689132
prop_308,4 BHK Apartment in Whitefield,apartment,10997998,1577,4,"Random Street, Whitefield",Whitefield,Bangalore,12.976134,77.752814
prop_309,4 BHK Apartment in Whitefield,apartment,13558104,1764,4,"Random Street, Whitefield",Whitefield,Bangalore,12.963948,77.763099
prop_310,2 BHK Apartment in Jayanagar,apartment,6896880,824,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.938445,77.585513
prop_311,4 BHK Apartment in Hebbal,apartment,13191068,1636,4,"Random Street, Hebbal",Hebbal,Bangalore,13.028569,77.595337
prop_312,4 BHK Apartment in Indiranagar,apartment,19344096,1756,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.975378,77.653476
prop_313,3 BHK Apartment in Bellandur,apartment,10094816,1336,3,"Random Street, Bellandur",Bellandur,Bangalore,12.939662,77.681136
prop_314,2 BHK Apartment in Koramangala,apartment,6111357,699,2,"Random Street, Koramangala",Koramangala,Bangalore,12.921306,77.618966
prop_315,4 BHK Apartment in Whitefield,apartment,9721539,1401,4,"Random Street, Whitefield",Whitefield,Bangalore,12.965032,77.741492
prop_316,1 BHK Apartment in Indiranagar,apartment,5181500,500,1,"Random Street, Indiranagar",Indiranagar,Bangalore,12.985464,77.627993
prop_317,3 BHK Apartment in Koramangala,apartment,10708800,1164,3,"Random Street, Koramangala",Koramangala,Bangalore,12.926446,77.628005
prop_318,3 BHK Apartment in Whitefield,apartment,8348424,1302,3,"Random Street, Whitefield",Whitefield,Bangalore,12.983362,77.745959
prop_319,4 BHK Apartment in Indiranagar,apartment,18836740,1690,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.97478,77.646797
prop_320,4 BHK Apartment in Hebbal,apartment,11875396,1469,4,"Random Street, Hebbal",Hebbal,Bangalore,13.044975,77.607559
prop_321,3 BHK Apartment in Whitefield,apartment,9810972,1394,3,"Random Street, Whitefield",Whitefield,Bangalore,12.9743,77.756528
prop_322,2 BHK Apartment in Electronic City,apartment,4683000,840,2,"Random Street, Electronic City",Electronic City,Bangalore,12.852038,77.662281
prop_323,3 BHK Apartment in Electronic City,apartment,6100260,1172,3,"Random Street, Electronic City",Electronic City,Bangalore,12.853841,77.655902
prop_324,3 BHK Apartment in Sarjapur,apartment,7551500,1100,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.915893,77.689562
prop_325,3 BHK Apartment in Electronic City,apartment,7508928,1344,3,"Random Street, Electronic City",Electronic City,Bangalore,12.849804,77.653907
prop_326,3 BHK Apartment in Marathahalli,apartment,7356410,1090,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.950587,77.711282
prop_327,3 BHK Apartment in Electronic City,apartment,6024018,1298,3,"Random Street, Electronic City",Electronic City,Bangalore,12.841576,77.657221
prop_328,2 BHK Apartment in Marathahalli,apartment,6231375,955,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.967497,77.709272
prop_329,3 BHK Apartment in Sarjapur,apartment,8635304,1322,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.933012,77.668419
prop_330,4 BHK Apartment in Hebbal,apartment,13525154,1642,4,"Random Street, Hebbal",Hebbal,Bangalore,13.021555,77.590349
prop_331,3 BHK Apartment in Koramangala,apartment,8663298,1119,3,"Random Street, Koramangala",Koramangala,Bangalore,12.943665,77.610498
prop_332,3 BHK Apartment in Indiranagar,apartment,11635716,1074,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.959975,77.635286
prop_333,3 BHK Apartment in HSR Layout,apartment,8570950,1150,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.89859,77.644927
prop_334,3 BHK Apartment in Whitefield,apartment,9844385,1285,3,"Random Street, Whitefield",Whitefield,Bangalore,12.972875,77.764238
prop_335,3 BHK Apartment in Electronic City,apartment,6160548,1047,3,"Random Street, Electronic City",Electronic City,Bangalore,12.847844,77.662136
prop_336,4 BHK Apartment in Whitefield,apartment,12664260,1610,4,"Random Street, Whitefield",Whitefield,Bangalore,12.978478,77.763305
prop_337,2 BHK Apartment in Indiranagar,apartment,8772790,845,2,"Random Street, Indiranagar",Indiranagar,Bangalore,12.977933,77.643344
prop_338,3 BHK Apartment in Whitefield,apartment,10175067,1299,3,"Random Street, Whitefield",Whitefield,Bangalore,12.970629,77.739129
prop_339,2 BHK Apartment in Electronic City,apartment,3344976,712,2,"Random Street, Electronic City",Electronic City,Bangalore,12.842822,77.657035
prop_340,3 BHK Apartment in Jayanagar,apartment,13470529,1363,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.933749,77.572162
prop_341,3 BHK Apartment in Sarjapur,apartment,9352924,1372,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.913901,77.677898
prop_342,3 BHK Apartment in Marathahalli,apartment,7757323,1253,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.971574,77.709355
prop_343,4 BHK Apartment in Bellandur,apartment,12636610,1666,4,"Random Street, Bellandur",Bellandur,Bangalore,12.917216,77.667218
prop_344,3 BHK Apartment in Marathahalli,apartment,7912310,1190,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.962971,77.701308
prop_345,2 BHK Apartment in Electronic City,apartment,4561935,805,2,"Random Street, Electronic City",Electronic City,Bangalore,12.838129,77.659477
prop_346,3 BHK Apartment in Electronic City,apartment,7285073,1303,3,"Random Street, Electronic City",Electronic City,Bangalore,12.853065,77.673492
prop_347,3 BHK Apartment in Hebbal,apartment,11089576,1241,3,"Random Street, Hebbal",Hebbal,Bangalore,13.039985,77.604064
prop_348,3 BHK Apartment in Jayanagar,apartment,9802880,1156,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.917705,77.579905
prop_349,2 BHK Apartment in Electronic City,apartment,5039145,815,2,"Random Street, Electronic City",Electronic City,Bangalore,12.858031,77.670895
prop_350,3 BHK Apartment in Jayanagar,apartment,9340122,1034,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.915482,77.58044
prop_351,3 BHK Apartment in HSR Layout,apartment,8950182,1158,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.911431,77.647346
prop_352,3 BHK Apartment in Electronic City,apartment,4800276,1014,3,"Random Street, Electronic City",Electronic City,Bangalore,12.845501,77.649785
prop_353,2 BHK Apartment in HSR Layout,apartment,7629040,940,2,"Random Street, HSR Layout",HSR Layout,Bangalore,12.917598,77.632068
prop_354,3 BHK Apartment in Sarjapur,apartment,10499500,1375,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.921894,77.661724
prop_355,3 BHK Apartment in Koramangala,apartment,10408424,1066,3,"Random Street, Koramangala",Koramangala,Bangalore,12.925016,77.639051
prop_356,2 BHK Apartment in Jayanagar,apartment,7720125,875,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.925438,77.567881
prop_357,3 BHK Apartment in Sarjapur,apartment,7975422,1134,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.936531,77.678431
prop_358,3 BHK Apartment in Koramangala,apartment,11187288,1208,3,"Random Street, Koramangala",Koramangala,Bangalore,12.939222,77.615527
prop_359,3 BHK Apartment in Electronic City,apartment,5477955,1015,3,"Random Street, Electronic City",Electronic City,Bangalore,12.837016,77.651088
prop_360,2 BHK Apartment in Electronic City,apartment,4972937,929,2,"Random Street, Electronic City",Electronic City,Bangalore,12.837276,77.669787
prop_361,4 BHK Apartment in Indiranagar,apartment,16250650,1495,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.984754,77.634986
prop_362,4 BHK Apartment in HSR Layout,apartment,12142632,1532,4,"Random Street, HSR Layout",HSR Layout,Bangalore,12.916769,77.640177
prop_363,3 BHK Apartment in Bellandur,apartment,7470928,1084,3,"Random Street, Bellandur",Bellandur,Bangalore,12.919053,77.689974
prop_364,4 BHK Apartment in HSR Layout,apartment,11368000,1624,4,"Random Street, HSR Layout",HSR Layout,Bangalore,12.920063,77.642312
prop_365,4 BHK Apartment in Hebbal,apartment,13227057,1647,4,"Random Street, Hebbal",Hebbal,Bangalore,13.047341,77.60313
prop_366,3 BHK Apartment in HSR Layout,apartment,8355840,1088,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.917567,77.65786
prop_367,2 BHK Apartment in Jayanagar,apartment,8832915,945,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.927849,77.578314
prop_368,3 BHK Apartment in Marathahalli,apartment,8184960,1120,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.959281,77.704968
prop_369,3 BHK Apartment in Marathahalli,apartment,7592992,1184,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.964254,77.704974
prop_370,3 BHK Apartment in Whitefield,apartment,9199281,1209,3,"Random Street, Whitefield",Whitefield,Bangalore,12.971919,77.759935
prop_371,4 BHK Apartment in Bellandur,apartment,10817530,1429,4,"Random Street, Bellandur",Bellandur,Bangalore,12.930243,77.683137
prop_372,3 BHK Apartment in Hebbal,apartment,10304460,1310,3,"Random Street, Hebbal",Hebbal,Bangalore,13.025828,77.607688
prop_373,4 BHK Apartment in Bellandur,apartment,11981112,1716,4,"Random Street, Bellandur",Bellandur,Bangalore,12.934259,77.680489
prop_374,2 BHK Apartment in Marathahalli,apartment,6494000,1000,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.966074,77.713153
prop_375,4 BHK Apartment in Hebbal,apartment,11813228,1498,4,"Random Street, Hebbal",Hebbal,Bangalore,13.043166,77.599854
prop_376,3 BHK Apartment in Bellandur,apartment,10945050,1310,3,"Random Street, Bellandur",Bellandur,Bangalore,12.928121,77.682558
prop_377,4 BHK Apartment in Sarjapur,apartment,9756396,1404,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.931547,77.660892
prop_378,4 BHK Apartment in Electronic City,apartment,7302050,1550,4,"Random Street, Electronic City",Electronic City,Bangalore,12.831689,77.672632
prop_379,2 BHK Apartment in Koramangala,apartment,9708261,921,2,"Random Street, Koramangala",Koramangala,Bangalore,12.938085,77.633858
prop_380,2 BHK Apartment in Electronic City,apartment,4910560,752,2,"Random Street, Electronic City",Electronic City,Bangalore,12.854513,77.646023
prop_381,3 BHK Apartment in Marathahalli,apartment,7513284,1178,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.965646,77.703176
prop_382,4 BHK Apartment in Indiranagar,apartment,15854550,1425,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.968276,77.637038
prop_383,4 BHK Apartment in Whitefield,apartment,12735975,1785,4,"Random Street, Whitefield",Whitefield,Bangalore,12.971948,77.746696
prop_384,3 BHK Apartment in Sarjapur,apartment,7923908,1252,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.937129,77.684773
prop_385,3 BHK Apartment in Marathahalli,apartment,8562944,1328,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.958876,77.688642
prop_386,4 BHK Apartment in Whitefield,apartment,12093575,1465,4,"Random Street, Whitefield",Whitefield,Bangalore,12.967606,77.751908
prop_387,3 BHK Apartment in Hebbal,apartment,8630076,1129,3,"Random Street, Hebbal",Hebbal,Bangalore,13.027831,77.593642
prop_388,2 BHK Apartment in Jayanagar,apartment,9299000,1000,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.929822,77.582011
prop_389,3 BHK Apartment in Marathahalli,apartment,9329535,1359,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.965043,77.712751
prop_390,4 BHK Apartment in Bellandur,apartment,10926720,1626,4,"Random Street, Bellandur",Bellandur,Bangalore,12.923782,77.687371
prop_391,3 BHK Apartment in Jayanagar,apartment,9722592,1116,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.939984,77.592308
prop_392,2 BHK Apartment in Jayanagar,apartment,8708590,935,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.926946,77.594817
prop_393,3 BHK Apartment in Hebbal,apartment,9770824,1171,3,"Random Street, Hebbal",Hebbal,Bangalore,13.042733,77.599871
prop_394,3 BHK Apartment in Whitefield,apartment,10039680,1328,3,"Random Street, Whitefield",Whitefield,Bangalore,12.97011,77.742455
prop_395,3 BHK Apartment in Marathahalli,apartment,8502525,1325,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.950621,77.704903
prop_396,3 BHK Apartment in Bellandur,apartment,9416304,1228,3,"Random Street, Bellandur",Bellandur,Bangalore,12.936873,77.666831
prop_397,4 BHK Apartment in Whitefield,apartment,11949951,1703,4,"Random Street, Whitefield",Whitefield,Bangalore,12.972775,77.751638
prop_398,3 BHK Apartment in Marathahalli,apartment,8306710,1310,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.964185,77.7126
prop_399,3 BHK Apartment in Indiranagar,apartment,11976290,1195,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.957428,77.636772
prop_400,4 BHK Apartment in Hebbal,apartment,12403008,1464,4,"Random Street, Hebbal",Hebbal,Bangalore,13.036102,77.605749
prop_401,2 BHK Apartment in Electronic City,apartment,3437232,709,2,"Random Street, Electronic City",Electronic City,Bangalore,12.858324,77.653193
prop_402,3 BHK Apartment in Whitefield,apartment,8353344,1112,3,"Random Street, Whitefield",Whitefield,Bangalore,12.957647,77.7449
