id,title,property_type,price,area_sqft,bedrooms,address,locality,city,latitude,longitude
prop_202,4 BHK Apartment in Bellandur,apartment,9244422,1422,4,"Random Street, Bellandur",Bellandur,Bangalore,12.943983,77.683902
prop_203,4 BHK Apartment in Hebbal,apartment,11873484,1524,4,"Random Street, Hebbal",Hebbal,Bangalore,13.039611,77.583834
prop_204,3 BHK Apartment in Whitefield,apartment,9645584,1264,3,"Random Street, Whitefield",Whitefield,Bangalore,12.983781,77.763974
prop_205,4 BHK Apartment in Sarjapur,apartment,12073305,1613,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.934765,77.676524
prop_206,4 BHK Apartment in HSR Layout,apartment,11294584,1451,4,"Random Street, HSR Layout",HSR Layout,Bangalore,12.912251,77.644783
prop_207,4 BHK Apartment in Jayanagar,apartment,12538232,1448,4,"Random Street, Jayanagar",Jayanagar,Bangalore,12.93567,77.570864
prop_208,5 BHK Apartment in Bellandur,apartment,14470380,1905,5,"Random Street, Bellandur",Bellandur,Bangalore,12.934324,77.683516
prop_209,3 BHK Apartment in Electronic City,apartment,6125392,1202,3,"Random Street, Electronic City",Electronic City,Bangalore,12.858703,77.649635
prop_210,3 BHK Apartment in HSR Layout,apartment,9632592,1208,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.89757,77.644128
prop_211,4 BHK Apartment in Bellandur,apartment,11117315,1543,4,"Random Street, Bellandur",Bellandur,Bangalore,12.943508,77.669398
prop_212,3 BHK Apartment in HSR Layout,apartment,9571212,1197,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.900205,77.638677
prop_213,2 BHK Apartment in Electronic City,apartment,5065660,940,2,"Random Street, Electronic City",Electronic City,Bangalore,12.830696,77.652768
prop_214,3 BHK Apartment in Jayanagar,apartment,9357972,1076,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.925153,77.575671
prop_215,5 BHK Apartment in Hebbal,apartment,14167434,1829,5,"Random Street, Hebbal",Hebbal,Bangalore,13.046057,77.601253
prop_216,3 BHK Apartment in Indiranagar,apartment,13555360,1274,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.986061,77.639497
prop_217,3 BHK Apartment in HSR Layout,apartment,11007588,1363,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.90249,77.630149
prop_218,3 BHK Apartment in Bellandur,apartment,8807850,1150,3,"Random Street, Bellandur",Bellandur,Bangalore,12.935064,77.66802
prop_219,4 BHK Apartment in Hebbal,apartment,12931030,1414,4,"Random Street, Hebbal",Hebbal,Bangalore,13.022455,77.610022
prop_220,4 BHK Apartment in Hebbal,apartment,12219498,1479,4,"Random Street, Hebbal",Hebbal,Bangalore,13.022384,77.587709
prop_221,3 BHK Apartment in Hebbal,apartment,9600565,1163,3,"Random Street, Hebbal",Hebbal,Bangalore,13.02705,77.596769
prop_222,4 BHK Apartment in Bellandur,apartment,9861921,1499,4,"Random Street, Bellandur",Bellandur,Bangalore,12.939846,77.669067
prop_223,3 BHK Apartment in Sarjapur,apartment,8664292,1183,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.912586,77.685545
prop_224,3 BHK Apartment in Indiranagar,apartment,14148816,1397,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.959611,77.632993
prop_225,3 BHK Apartment in Whitefield,apartment,8289127,1297,3,"Random Street, Whitefield",Whitefield,Bangalore,12.970416,77.752011
prop_226,3 BHK Apartment in Electronic City,apartment,6068182,1219,3,"Random Street, Electronic City",Electronic City,Bangalore,12.841181,77.660304
prop_227,3 BHK Apartment in Jayanagar,apartment,9610349,1169,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.941359,77.589637
prop_228,4 BHK Apartment in Hebbal,apartment,11701381,1481,4,"Random Street, Hebbal",Hebbal,Bangalore,13.034803,77.610435
prop_229,4 BHK Apartment in Marathahalli,apartment,9393085,1403,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.968133,77.709646
prop_230,3 BHK Apartment in Koramangala,apartment,13208475,1267,3,"Random Street, Koramangala",Koramangala,Bangalore,12.940942,77.631118
prop_231,3 BHK Apartment in Sarjapur,apartment,7511637,1113,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.91341,77.66169
prop_232,3 BHK Apartment in Whitefield,apartment,9686760,1335,3,"Random Street, Whitefield",Whitefield,Bangalore,12.967889,77.736647
prop_233,3 BHK Apartment in Whitefield,apartment,7054320,1020,3,"Random Street, Whitefield",Whitefield,Bangalore,12.984505,77.755568
prop_234,5 BHK Apartment in Sarjapur,apartment,13251176,1864,5,"Random Street, Sarjapur",Sarjapur,Bangalore,12.918421,77.686213
prop_235,3 BHK Apartment in Marathahalli,apartment,10031190,1335,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.960673,77.699568
prop_236,2 BHK Apartment in Koramangala,apartment,10291125,975,2,"Random Street, Koramangala",Koramangala,Bangalore,12.940771,77.625942
prop_237,3 BHK Apartment in Hebbal,apartment,8459850,1151,3,"Random Street, Hebbal",Hebbal,Bangalore,13.045854,77.610809
prop_238,3 BHK Apartment in Koramangala,apartment,11850091,1121,3,"Random Street, Koramangala",Koramangala,Bangalore,12.92833,77.623276
prop_239,4 BHK Apartment in Whitefield,apartment,12120205,1685,4,"Random Street, Whitefield",Whitefield,Bangalore,12.963485,77.736728
prop_240,3 BHK Apartment in Koramangala,apartment,9710501,1007,3,"Random Street, Koramangala",Koramangala,Bangalore,12.920996,77.629615
prop_241,3 BHK Apartment in Whitefield,apartment,9933916,1388,3,"Random Street, Whitefield",Whitefield,Bangalore,12.963424,77.743855
prop_242,2 BHK Apartment in Koramangala,apartment,7233920,640,2,"Random Street, Koramangala",Koramangala,Bangalore,12.93383,77.610549
prop_243,3 BHK Apartment in HSR Layout,apartment,8510124,1059,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.908314,77.645135
prop_244,3 BHK Apartment in Koramangala,apartment,11221476,1068,3,"Random Street, Koramangala",Koramangala,Bangalore,12.921614,77.619579
prop_245,4 BHK Apartment in Indiranagar,apartment,14537217,1429,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.986565,77.651971
prop_246,3 BHK Apartment in Whitefield,apartment,10614681,1309,3,"Random Street, Whitefield",Whitefield,Bangalore,12.954975,77.752527
prop_247,2 BHK Apartment in Electronic City,apartment,5629977,873,2,"Random Street, Electronic City",Electronic City,Bangalore,12.844955,77.673407
prop_248,4 BHK Apartment in Koramangala,apartment,13496353,1481,4,"Random Street, Koramangala",Koramangala,Bangalore,12.948816,77.630085
prop_249,3 BHK Apartment in Hebbal,apartment,10853727,1231,3,"Random Street, Hebbal",Hebbal,Bangalore,13.032441,77.593654
prop_250,4 BHK Apartment in Hebbal,apartment,13103668,1471,4,"Random Street, Hebbal",Hebbal,Bangalore,13.048127,77.600429
prop_251,4 BHK Apartment in Hebbal,apartment,11567976,1554,4,"Random Street, Hebbal",Hebbal,Bangalore,13.022844,77.605442
prop_252,3 BHK Apartment in Whitefield,apartment,9835350,1330,3,"Random Street, Whitefield",Whitefield,Bangalore,12.972475,77.759208
prop_253,3 BHK Apartment in Jayanagar,apartment,12047772,1284,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.93597,77.57066
prop_254,3 BHK Apartment in Indiranagar,apartment,12653338,1189,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.960825,77.643489
prop_255,3 BHK Apartment in Hebbal,apartment,10381390,1343,3,"Random Street, Hebbal",Hebbal,Bangalore,13.031075,77.596862
prop_256,2 BHK Apartment in Marathahalli,apartment,5458706,883,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.95674,77.700637
prop_257,3 BHK Apartment in Bellandur,apartment,8835680,1127,3,"Random Street, Bellandur",Bellandur,Bangalore,12.917617,77.664184
prop_258,3 BHK Apartment in Jayanagar,apartment,10511590,1103,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.927975,77.572499
prop_259,3 BHK Apartment in Electronic City,apartment,6254914,1366,3,"Random Street, Electronic City",Electronic City,Bangalore,12.830628,77.649981
prop_260,3 BHK Apartment in Jayanagar,apartment,10856615,1141,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.941679,77.578696
prop_261,3 BHK Apartment in Hebbal,apartment,9761126,1193,3,"Random Street, Hebbal",Hebbal,Bangalore,13.042661,77.60429
prop_262,3 BHK Apartment in HSR Layout,apartment,10929930,1210,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.919484,77.654561
prop_263,3 BHK Apartment in Electronic City,apartment,6093780,1319,3,"Random Street, Electronic City",Electronic City,Bangalore,12.845458,77.647182
prop_264,3 BHK Apartment in HSR Layout,apartment,10339602,1306,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.908642,77.648384
prop_265,3 BHK Apartment in Electronic City,apartment,7112264,1321,3,"Random Street, Electronic City",Electronic City,Bangalore,12.834911,77.650922
prop_266,3 BHK Apartment in Jayanagar,apartment,12666882,1311,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.944023,77.568488
prop_267,3 BHK Apartment in Sarjapur,apartment,6477574,1094,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.909278,77.675696
prop_268,3 BHK Apartment in HSR Layout,apartment,7997150,1022,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.919058,77.63945
prop_269,2 BHK Apartment in Jayanagar,apartment,7248000,750,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.939995,77.577656
prop_270,3 BHK Apartment in Whitefield,apartment,8412544,1148,3,"Random Street, Whitefield",Whitefield,Bangalore,12.969151,77.737175
prop_271,3 BHK Apartment in Koramangala,apartment,10710535,1009,3,"Random Street, Koramangala",Koramangala,Bangalore,12.938425,77.630474
prop_272,3 BHK Apartment in Indiranagar,apartment,15377376,1372,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.966763,77.63699
prop_273,3 BHK Apartment in Marathahalli,apartment,10729040,1372,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.969983,77.704784
prop_274,3 BHK Apartment in HSR Layout,apartment,9380577,1119,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.917858,77.630724
prop_275,4 BHK Apartment in Whitefield,apartment,11314273,1423,4,"Random Street, Whitefield",Whitefield,Bangalore,12.976179,77.763291
prop_276,3 BHK Apartment in Bellandur,apartment,8761732,1343,3,"Random Street, Bellandur",Bellandur,Bangalore,12.925807,77.665823
prop_277,2 BHK Apartment in Electronic City,apartment,5025804,938,2,"Random Street, Electronic City",Electronic City,Bangalore,12.850408,77.647368
prop_278,3 BHK Apartment in Sarjapur,apartment,7674205,1085,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.910025,77.684604
prop_279,3 BHK Apartment in Whitefield,apartment,10268665,1331,3,"Random Street, Whitefield",Whitefield,Bangalore,12.974406,77.749504
prop_280,3 BHK Apartment in Bellandur,apartment,9056501,1229,3,"Random Street, Bellandur",Bellandur,Bangalore,12.942664,77.689152
prop_281,4 BHK Apartment in Whitefield,apartment,14287140,1740,4,"Random Street, Whitefield",Whitefield,Bangalore,12.979401,77.763581
prop_282,3 BHK Apartment in Sarjapur,apartment,6724148,1028,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.90942,77.681796
prop_283,3 BHK Apartment in Bellandur,apartment,8963695,1195,3,"Random Street, Bellandur",Bellandur,Bangalore,12.936265,77.677534
prop_284,4 BHK Apartment in Indiranagar,apartment,14321853,1407,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.972919,77.63942
prop_285,3 BHK Apartment in Hebbal,apartment,8823485,1171,3,"Random Street, Hebbal",Hebbal,Bangalore,13.029045,77.613275
prop_286,4 BHK Apartment in Bellandur,apartment,9968530,1430,4,"Random Street, Bellandur",Bellandur,Bangalore,12.926366,77.689342
prop_287,3 BHK Apartment in Indiranagar,apartment,15643390,1393,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.972715,77.652353
prop_288,2 BHK Apartment in Electronic City,apartment,5779389,889,2,"Random Street, Electronic City",Electronic City,Bangalore,12.852061,77.659298
prop_289,3 BHK Apartment in Marathahalli,apartment,7963110,1305,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.947806,77.701473
prop_290,3 BHK Apartment in Electronic City,apartment,5119638,1041,3,"Random Street, Electronic City",Electronic City,Bangalore,12.84221,77.66123
prop_291,4 BHK Apartment in Whitefield,apartment,11267950,1450,4,"Random Street, Whitefield",Whitefield,Bangalore,12.960846,77.761386
prop_292,4 BHK Apartment in Marathahalli,apartment,10344754,1526,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.954597,77.687633
prop_293,2 BHK Apartment in Electronic City,apartment,3526112,808,2,"Random Street, Electronic City",Electronic City,Bangalore,12.844387,77.648336
prop_294,3 BHK Apartment in Indiranagar,apartment,11227650,1050,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.957255,77.634397
prop_295,3 BHK Apartment in Sarjapur,apartment,8286624,1251,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.91066,77.662803
prop_296,3 BHK Apartment in Sarjapur,apartment,8598337,1133,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.934276,77.679212
prop_297,4 BHK Apartment in Hebbal,apartment,12135465,1437,4,"Random Street, Hebbal",Hebbal,Bangalore,13.030443,77.610003
prop_298,2 BHK Apartment in Electronic City,apartment,4260260,769,2,"Random Street, Electronic City",Electronic City,Bangalore,12.849742,77.664328
prop_299,3 BHK Apartment in HSR Layout,apartment,8990756,1213,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.900161,77.65814
prop_300,3 BHK Apartment in Sarjapur,apartment,8441213,1243,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.912166,77.675975
prop_301,4 BHK Apartment in Hebbal,apartment,13907401,1721,4,"Random Street, Hebbal",Hebbal,Bangalore,13.030994,77.601397
prop_302,4 BHK Apartment in Bellandur,apartment,11062530,1515,4,"Random Street, Bellandur",Bellandur,Bangalore,12.939504,77.693213
prop_303,3 BHK Apartment in Marathahalli,apartment,7372818,1341,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.969127,77.696622
prop_304,3 BHK Apartment in Sarjapur,apartment,6147442,1043,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.926557,77.668333
prop_305,3 BHK Apartment in Koramangala,apartment,11134856,1304,3,"Random Street, Koramangala",Koramangala,Bangalore,12.925551,77.621883
prop_306,4 BHK Apartment in Whitefield,apartment,11829572,1459,4,"Random Street, Whitefield",Whitefield,Bangalore,12.962786,77.745656
prop_307,3 BHK Apartment in Whitefield,apartment,9173140,1348,3,"Random Street, Whitefield",Whitefield,Bangalore,12.959955,77.764724
prop_308,3 BHK Apartment in Sarjapur,apartment,9146180,1348,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.928043,77.665171
prop_309,2 BHK Apartment in Jayanagar,apartment,7852907,773,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.927918,77.589074
prop_310,2 BHK Apartment in Electronic City,apartment,6683657,977,2,"Random Street, Electronic City",Electronic City,Bangalore,12.84525,77.673301
prop_311,2 BHK Apartment in Whitefield,apartment,7537270,962,2,"Random Street, Whitefield",Whitefield,Bangalore,12.984194,77.76216
prop_312,4 BHK Apartment in Hebbal,apartment,13202830,1718,4,"Random Street, Hebbal",Hebbal,Bangalore,13.05003,77.604911
prop_313,3 BHK Apartment in Bellandur,apartment,9500094,1251,3,"Random Street, Bellandur",Bellandur,Bangalore,12.922285,77.685749
prop_314,4 BHK Apartment in Bellandur,apartment,11456232,1462,4,"Random Street, Bellandur",Bellandur,Bangalore,12.928032,77.676675
prop_315,3 BHK Apartment in Sarjapur,apartment,7642474,1162,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.925581,77.681816
prop_316,2 BHK Apartment in Electronic City,apartment,4262892,822,2,"Random Street, Electronic City",Electronic City,Bangalore,12.85429,77.670667
prop_317,4 BHK Apartment in Hebbal,apartment,15268616,1798,4,"Random Street, Hebbal",Hebbal,Bangalore,13.021098,77.611142
prop_318,3 BHK Apartment in Marathahalli,apartment,8880960,1392,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.967892,77.712142
prop_319,2 BHK Apartment in Electronic City,apartment,4974200,935,2,"Random Street, Electronic City",Electronic City,Bangalore,12.83138,77.673212
prop_320,3 BHK Apartment in Bellandur,apartment,8828280,1233,3,"Random Street, Bellandur",Bellandur,Bangalore,12.928054,77.676355
prop_321,3 BHK Apartment in Marathahalli,apartment,7228500,1220,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.958123,77.713216
prop_322,3 BHK Apartment in HSR Layout,apartment,9728342,1222,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.906594,77.657776
prop_323,4 BHK Apartment in Hebbal,apartment,13548327,1599,4,"Random Street, Hebbal",Hebbal,Bangalore,13.023452,77.584749
prop_324,3 BHK Apartment in HSR Layout,apartment,9886822,1243,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.913121,77.633095
prop_325,3 BHK Apartment in Electronic City,apartment,5605960,1076,3,"Random Street, Electronic City",Electronic City,Bangalore,12.856913,77.671675
prop_326,3 BHK Apartment in Marathahalli,apartment,8930610,1170,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.961298,77.692909
prop_327,2 BHK Apartment in Electronic City,apartment,4855084,949,2,"Random Street, Electronic City",Electronic City,Bangalore,12.830464,77.669529
prop_328,3 BHK Apartment in Electronic City,apartment,6492020,1147,3,"Random Street, Electronic City",Electronic City,Bangalore,12.836802,77.663975
prop_329,3 BHK Apartment in Indiranagar,apartment,10984869,1083,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.969407,77.648717
prop_330,4 BHK Apartment in Electronic City,apartment,9291834,1458,4,"Random Street, Electronic City",Electronic City,Bangalore,12.85397,77.670108
prop_331,4 BHK Apartment in Hebbal,apartment,14802048,1728,4,"Random Street, Hebbal",Hebbal,Bangalore,13.049526,77.586699
prop_332,4 BHK Apartment in Bellandur,apartment,12155452,1619,4,"Random Street, Bellandur",Bellandur,Bangalore,12.934128,77.683293
prop_333,3 BHK Apartment in Sarjapur,apartment,9415008,1282,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.92869,77.671234
prop_334,3 BHK Apartment in Koramangala,apartment,8691280,1040,3,"Random Street, Koramangala",Koramangala,Bangalore,12.929453,77.632749
prop_335,4 BHK Apartment in Whitefield,apartment,9671317,1433,4,"Random Street, Whitefield",Whitefield,Bangalore,12.969579,77.739552
prop_336,3 BHK Apartment in Whitefield,apartment,6667770,1110,3,"Random Street, Whitefield",Whitefield,Bangalore,12.982283,77.762948
prop_337,3 BHK Apartment in Marathahalli,apartment,8788437,1393,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.949764,77.69848
prop_338,2 BHK Apartment in Marathahalli,apartment,5722920,840,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.96668,77.708033
prop_339,3 BHK Apartment in Indiranagar,apartment,12509847,1197,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.966436,77.651473
prop_340,3 BHK Apartment in Jayanagar,apartment,10025661,1013,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.932886,77.59633
prop_341,3 BHK Apartment in Bellandur,apartment,9351496,1292,3,"Random Street, Bellandur",Bellandur,Bangalore,12.938562,77.692453
prop_342,2 BHK Apartment in Jayanagar,apartment,6248496,698,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.940338,77.584405
prop_343,2 BHK Apartment in Koramangala,apartment,7557986,877,2,"Random Street, Koramangala",Koramangala,Bangalore,12.941591,77.638139
prop_344,4 BHK Apartment in Whitefield,apartment,9379388,1478,4,"Random Street, Whitefield",Whitefield,Bangalore,12.958304,77.756477
prop_345,3 BHK Apartment in Whitefield,apartment,8437356,1278,3,"Random Street, Whitefield",Whitefield,Bangalore,12.963093,77.757146
prop_346,3 BHK Apartment in Jayanagar,apartment,12410816,1342,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.93498,77.580158
prop_347,3 BHK Apartment in HSR Layout,apartment,10429908,1394,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.909215,77.638223
prop_348,4 BHK Apartment in Indiranagar,apartment,15604620,1415,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.957315,77.640084
prop_349,3 BHK Apartment in Marathahalli,apartment,7358160,1104,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.95457,77.710662
prop_350,3 BHK Apartment in Koramangala,apartment,10495520,1120,3,"Random Street, Koramangala",Koramangala,Bangalore,12.933253,77.61394
prop_351,3 BHK Apartment in Indiranagar,apartment,14337000,1350,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.964184,77.644336
prop_352,2 BHK Apartment in Koramangala,apartment,8385720,938,2,"Random Street, Koramangala",Koramangala,Bangalore,12.924457,77.636743
prop_353,3 BHK Apartment in Whitefield,apartment,11156572,1252,3,"Random Street, Whitefield",Whitefield,Bangalore,12.970111,77.74624
prop_354,3 BHK Apartment in Indiranagar,apartment,11403350,1085,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.972404,77.630886
prop_355,3 BHK Apartment in HSR Layout,apartment,10732663,1273,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.91223,77.633406
prop_356,3 BHK Apartment in Electronic City,apartment,5746000,1040,3,"Random Street, Electronic City",Electronic City,Bangalore,12.83065,77.653131
prop_357,3 BHK Apartment in Indiranagar,apartment,12706720,1192,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.98482,77.63761
prop_358,4 BHK Apartment in Sarjapur,apartment,9281732,1492,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.936672,77.66406
prop_359,2 BHK Apartment in Koramangala,apartment,9343250,950,2,"Random Street, Koramangala",Koramangala,Bangalore,12.927898,77.619249
prop_360,3 BHK Apartment in Sarjapur,apartment,8424624,1104,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.915022,77.677785
prop_361,3 BHK Apartment in Jayanagar,apartment,13164060,1365,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.939176,77.580954
prop_362,3 BHK Apartment in Jayanagar,apartment,12633705,1305,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.921965,77.59021
prop_363,3 BHK Apartment in Hebbal,apartment,10039190,1211,3,"Random Street, Hebbal",Hebbal,Bangalore,13.04634,77.599241
prop_364,4 BHK Apartment in Whitefield,apartment,11816979,1509,4,"Random Street, Whitefield",Whitefield,Bangalore,12.96342,77.735861
prop_365,3 BHK Apartment in Indiranagar,apartment,12836763,1233,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.978852,77.639466
prop_366,4 BHK Apartment in Sarjapur,apartment,9747550,1423,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.93163,77.679368
prop_367,3 BHK Apartment in Bellandur,apartment,8015571,1059,3,"Random Street, Bellandur",Bellandur,Bangalore,12.938527,77.671536
prop_368,3 BHK Apartment in Jayanagar,apartment,9515210,1010,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.917843,77.579099
prop_369,3 BHK Apartment in HSR Layout,apartment,8811099,1089,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.906318,77.641069
prop_370,3 BHK Apartment in HSR Layout,apartment,9094974,1162,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.897532,77.633379
prop_371,3 BHK Apartment in Bellandur,apartment,8303625,1089,3,"Random Street, Bellandur",Bellandur,Bangalore,12.922812,77.66562
prop_372,2 BHK Apartment in Electronic City,apartment,4983480,872,2,"Random Street, Electronic City",Electronic City,Bangalore,12.842627,77.670182
prop_373,3 BHK Apartment in Sarjapur,apartment,6820899,1033,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.929392,77.671765
prop_374,3 BHK Apartment in Sarjapur,apartment,7157600,1150,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.932324,77.668293
prop_375,3 BHK Apartment in Marathahalli,apartment,7594800,1200,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.970047,77.692896
prop_376,2 BHK Apartment in Electronic City,apartment,3892788,639,2,"Random Street, Electronic City",Electronic City,Bangalore,12.844969,77.645984
prop_377,4 BHK Apartment in Bellandur,apartment,11221691,1469,4,"Random Street, Bellandur",Bellandur,Bangalore,12.92766,77.677644
prop_378,3 BHK Apartment in Jayanagar,apartment,10108692,1188,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.928249,77.592691
prop_379,4 BHK Apartment in Whitefield,apartment,10905904,1552,4,"Random Street, Whitefield",Whitefield,Bangalore,12.969213,77.740876
prop_380,4 BHK Apartment in Hebbal,apartment,12703120,1552,4,"Random Street, Hebbal",Hebbal,Bangalore,13.022045,77.602497
prop_381,4 BHK Apartment in Whitefield,apartment,11847214,1538,4,"Random Street, Whitefield",Whitefield,Bangalore,12.961185,77.754703
prop_382,3 BHK Apartment in Electronic City,apartment,5847140,1118,3,"Random Street, Electronic City",Electronic City,Bangalore,12.847744,77.675046
prop_383,3 BHK Apartment in Koramangala,apartment,11952504,1308,3,"Random Street, Koramangala",Koramangala,Bangalore,12.93297,77.615095
prop_384,3 BHK Apartment in Jayanagar,apartment,14544167,1397,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.918244,77.59152
prop_385,2 BHK Apartment in HSR Layout,apartment,5696600,728,2,"Random Street, HSR Layout",HSR Layout,Bangalore,12.913318,77.653126
prop_386,3 BHK Apartment in Jayanagar,apartment,9783443,1093,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.930079,77.577304
prop_387,3 BHK Apartment in HSR Layout,apartment,8270955,1085,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.923122,77.654032
prop_388,3 BHK Apartment in Hebbal,apartment,10249713,1269,3,"Random Street, Hebbal",Hebbal,Bangalore,13.031544,77.592653
prop_389,3 BHK Apartment in Sarjapur,apartment,7475022,1278,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.923737,77.680297
prop_390,4 BHK Apartment in Indiranagar,apartment,16810772,1478,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.977136,77.645057
prop_391,3 BHK Apartment in Indiranagar,apartment,15221752,1339,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.974914,77.639188
prop_392,3 BHK Apartment in Whitefield,apartment,8163664,1208,3,"Random Street, Whitefield",Whitefield,Bangalore,12.958351,77.735812
prop_393,3 BHK Apartment in Marathahalli,apartment,8218688,1124,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.947142,77.715435
prop_394,3 BHK Apartment in Jayanagar,apartment,12976964,1274,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.921139,77.593566
prop_395,2 BHK Apartment in Whitefield,apartment,6716920,980,2,"Random Street, Whitefield",Whitefield,Bangalore,12.967164,77.74131
prop_396,2 BHK Apartment in Koramangala,apartment,10363047,951,2,"Random Street, Koramangala",Koramangala,Bangalore,12.938937,77.627037
prop_397,4 BHK Apartment in Bellandur,apartment,11179266,1487,4,"Random Street, Bellandur",Bellandur,Bangalore,12.93855,77.66402
prop_398,2 BHK Apartment in Electronic City,apartment,4585980,915,2,"Random Street, Electronic City",Electronic City,Bangalore,12.846235,77.659336
prop_399,2 BHK Apartment in Electronic City,apartment,4187190,785,2,"Random Street, Electronic City",Electronic City,Bangalore,12.839332,77.665259
prop_400,3 BHK Apartment in Whitefield,apartment,8467857,1293,3,"Random Street, Whitefield",Whitefield,Bangalore,12.967845,77.743847
prop_401,2 BHK Apartment in Marathahalli,apartment,5806080,960,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.970872,77.691215
prop_402,3 BHK Apartment in Whitefield,apartment,11056375,1375,3,"Random Street, Whitefield",Whitefield,Bangalore,12.978657,77.742875
